hf_id,hf_navn,helseregion,yrkesgruppe_kode,yrkesgruppe,metric,period,value,unit,source_id,quality
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2017,3273,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2018,3305,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2019,3337,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2020,3378,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2021,3460,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2022,3548,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2023,3643,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2024,3598,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20a,"Ledere av helse-, omsorgs- og sosialtjenester",arsverk,2025,3702,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2015,307,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2016,300,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2017,292,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2018,295,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2019,282,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2020,282,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2021,271,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2022,258,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2023,265,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2024,245,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,20b,Andre ledere,arsverk,2025,237,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2015,1103,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2016,1126,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2017,1151,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2018,1095,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2019,1032,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2020,1043,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2021,1065,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2022,1058,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2023,1455,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2024,1539,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,21,"Ingeniører, realister, sivilingeniører mv.",arsverk,2025,1580,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2015,3666,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2016,3680,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2017,3656,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2018,3730,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2019,3805,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2020,3903,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2021,4071,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2022,4186,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2023,4008,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2024,3820,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,22,"Økonomi, administrasjon og salg",arsverk,2025,3887,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2015,896,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2016,950,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2017,947,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2018,1002,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2019,1068,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2020,1147,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2021,1186,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2022,1281,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2023,1711,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2024,1929,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,23,IKT-rådgivere/-teknikere,arsverk,2025,2091,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2015,748,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2016,758,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2017,768,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2018,748,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2019,749,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2020,735,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2021,739,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2022,764,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2023,745,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2024,742,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,24,Undervisningsyrker,arsverk,2025,736,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2015,2657,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2016,2608,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2017,2559,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2018,2552,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2019,2525,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2020,2494,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2021,2463,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2022,2456,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2023,2458,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2024,2494,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,25,Kontoryrker,arsverk,2025,2488,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2015,610,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2016,597,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2017,604,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2018,500,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2019,483,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2020,503,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2021,475,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2022,472,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2023,454,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2024,442,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,26,Håndverkere og transport,arsverk,2025,463,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2015,3095,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2016,3124,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2017,3125,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2018,3157,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2019,3154,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2020,3330,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2021,3273,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2022,3248,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2023,3310,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2024,3323,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,27,Kjøkken og renhold mv.,arsverk,2025,3350,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2015,166,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2016,171,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2017,163,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2018,168,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2019,177,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2020,168,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2021,179,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2022,185,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2023,189,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2024,185,arsverk,ssb_13953,ekte
H12,Helseregion Sør-Øst,H12,99,Annet,arsverk,2025,184,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2015,809,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2016,809,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2017,811,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2018,797,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2019,815,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2020,825,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2021,826,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2022,831,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2023,828,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2024,808,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,TOT,I alt,arsverk,2025,807,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2015,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2016,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2017,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2018,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2019,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2020,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2021,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2022,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2023,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2024,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,01,Spesialsykepleiere,arsverk,2025,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2015,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2016,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2017,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2018,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2019,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2020,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2021,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2022,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2023,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2024,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,02,Sykepleiere,arsverk,2025,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2015,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2016,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2017,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2018,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2019,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2020,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2021,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2022,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2023,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2024,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,03,Jordmødre,arsverk,2025,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2015,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2016,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2017,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2018,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2019,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2020,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2021,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2022,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2023,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2024,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,04,Helsefagarbeidere mv.,arsverk,2025,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2015,522,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2016,525,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2017,529,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2018,531,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2019,544,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2020,551,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2021,550,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2022,552,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2023,552,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2024,543,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,05,Legespesialister,arsverk,2025,540,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2015,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2016,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2017,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2018,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2019,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2020,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2021,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2022,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2023,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2024,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,06,Andre leger,arsverk,2025,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2015,287,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2016,284,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2017,282,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2018,265,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2019,271,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2020,274,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2021,276,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2022,278,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2023,277,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2024,265,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,07,Psykologer,arsverk,2025,267,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2015,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2016,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2017,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2018,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2019,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2020,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2021,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2022,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2023,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2024,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,08,Vernepleiere,arsverk,2025,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2015,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2016,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2017,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2018,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2019,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2020,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2021,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2022,0,arsverk,ssb_13953,ekte
H12_AV,Avtalespesialister i Helseregion Sør-Øst,H12,09,Andre medisinske og helserelaterte yrker,arsverk,2023,0,arsverk,ssb_13953,ekte
