hf_id,hf_navn,helseregion,tjenesteomrade,metric,period,value,unit,source_id,quality
H06_HR,Private foretak uten oppdragsdokument,,VOP,dognplasser,2025,302,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2015,2026,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2016,2181,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2017,2265,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2018,2722,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2019,2523,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2020,1907,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2021,2138,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2022,2184,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2023,2662,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2024,2522,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,utskrivninger,2025,2243,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2015,88095,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2016,102420,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2017,102931,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2018,106621,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2019,126979,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2020,112642,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2021,115549,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2022,109959,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2023,119273,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2024,106074,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,liggedager,2025,96218,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2015,39380,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2016,37663,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2017,37195,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2018,17643,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2019,32835,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2020,53000,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2021,70668,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2022,87194,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2023,87752,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2024,103997,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,polikliniske_konsultasjoner,2025,69231,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2015,3515,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2016,3040,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2017,3641,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2018,130,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2019,153,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2020,76,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2021,246,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2022,36,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2023,31,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2024,934,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,dagbehandlinger,2025,6,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2015,98835,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2016,98643,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2017,101177,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2018,102073,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2019,100958,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2020,99210,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2021,99760,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2022,105144,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2023,108101,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2024,99508,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,VOP,sengedogn,2025,106525,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2015,58,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2016,58,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2017,58,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2018,58,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2019,58,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2020,59,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2021,59,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2022,60,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2023,60,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2024,60,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dognplasser,2025,58,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2015,113,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2016,116,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2017,79,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2018,87,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2019,60,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2020,85,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2021,303,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2022,289,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2023,367,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2024,349,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,utskrivninger,2025,124,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2015,18406,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2016,18893,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2017,12837,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2018,13120,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2019,14243,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2020,11907,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2021,18505,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2022,19067,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2023,19751,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2024,19525,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,liggedager,2025,19967,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2015,5905,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2016,6517,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2017,6561,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2018,56,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2019,31,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2020,21,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2021,5,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2022,1266,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2023,23396,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2024,16618,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,polikliniske_konsultasjoner,2025,2217,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2015,37,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2016,40,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2017,41,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2018,0,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2019,0,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2020,0,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2021,18,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2022,13,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2023,35,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2024,33,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,dagbehandlinger,2025,0,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2015,14140,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2016,13550,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2017,16645,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2018,14181,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2019,14801,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2020,15125,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2021,14744,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2022,17397,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2023,17281,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2024,17056,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,BUP,sengedogn,2025,17260,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2015,1124,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2016,1155,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2017,1149,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2018,1105,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2019,1125,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2020,1041,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2021,1037,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2022,1031,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2023,1004,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2024,1022,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dognplasser,2025,1040,senger,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2015,5521,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2016,7117,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2017,7352,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2018,8038,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2019,5321,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2020,4412,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2021,4927,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2022,5065,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2023,4414,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2024,3969,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,utskrivninger,2025,3935,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2015,404714,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2016,422544,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2017,424709,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2018,407099,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2019,389621,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2020,392426,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2021,417309,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2022,435319,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2023,381463,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2024,347304,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,liggedager,2025,332573,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2015,83298,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2016,85272,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2017,82712,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2018,75070,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2019,74125,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2020,63741,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2021,56391,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2022,54880,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2023,56211,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2024,56071,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,polikliniske_konsultasjoner,2025,49345,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2015,2721,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2016,2976,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2017,3863,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2018,3357,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2019,2394,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2020,33,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2021,2305,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2022,2461,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2023,1043,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2024,1020,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,dagbehandlinger,2025,3,antall,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2015,409327,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2016,416133,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2017,413037,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2018,395233,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2019,409487,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2020,378498,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2021,375344,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2022,369188,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2023,357584,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2024,368283,dogn,ssb_13942,ekte
H06_HR,Private foretak uten oppdragsdokument,,TSB,sengedogn,2025,368012,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2015,8533,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2016,8367,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2017,8170,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2018,8079,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2019,7962,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2020,7778,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2021,7847,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2022,7882,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2023,7764,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2024,7578,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dognplasser,2025,7588,senger,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2015,443735,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2016,446301,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2017,442672,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2018,446561,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2019,445047,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2020,399478,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2021,419194,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2022,436516,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2023,438913,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2024,439027,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,utskrivninger,2025,488332,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2015,2449700,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2016,2425821,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2017,2373368,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2018,2358017,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2019,2344728,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2020,2071266,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2021,2167585,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2022,2250727,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2023,2259718,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2024,2247738,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,liggedager,2025,2206329,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2015,6789597,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2016,7009882,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2017,7164160,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2018,7216063,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2019,7323229,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2020,7234323,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2021,7523811,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2022,7609503,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2023,7809288,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2024,7965771,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,polikliniske_konsultasjoner,2025,7941641,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2015,202803,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2016,203875,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2017,201263,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2018,200626,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2019,198787,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2020,173764,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2021,182399,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2022,187524,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2023,193886,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2024,197681,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,dagbehandlinger,2025,414559,antall,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2015,2902325,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2016,2860626,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2017,2770955,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2018,2743418,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2019,2693911,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2020,2631340,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2021,2648651,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2022,2687764,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2023,2652927,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2024,2575707,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,sengedogn,2025,2663093,dogn,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,beleggsprosent,2020,79,prosent,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,beleggsprosent,2021,82,prosent,ssb_13942,ekte
H12,Helseregion Sør-Øst,H12,TOT,beleggsprosent,2022,84,prosent,ssb_13942,ekte
