municipality_code,aldersgruppe,period,value,unit,source_id,quality
5021,80-89,2025,384,personer,ssb_07459,ekte
5021,90+,2025,76,personer,ssb_07459,ekte
5021,alle,2025,7408,personer,ssb_07459,ekte
5022,0-17,2025,467,personer,ssb_07459,ekte
5022,18-29,2025,316,personer,ssb_07459,ekte
5022,30-49,2025,488,personer,ssb_07459,ekte
5022,50-66,2025,613,personer,ssb_07459,ekte
5022,67-79,2025,442,personer,ssb_07459,ekte
5022,80-89,2025,157,personer,ssb_07459,ekte
5022,90+,2025,30,personer,ssb_07459,ekte
5022,alle,2025,2513,personer,ssb_07459,ekte
5025,0-17,2025,996,personer,ssb_07459,ekte
5025,18-29,2025,680,personer,ssb_07459,ekte
5025,30-49,2025,1279,personer,ssb_07459,ekte
5025,50-66,2025,1370,personer,ssb_07459,ekte
5025,67-79,2025,967,personer,ssb_07459,ekte
5025,80-89,2025,337,personer,ssb_07459,ekte
5025,90+,2025,52,personer,ssb_07459,ekte
5025,alle,2025,5681,personer,ssb_07459,ekte
5026,0-17,2025,357,personer,ssb_07459,ekte
5026,18-29,2025,246,personer,ssb_07459,ekte
5026,30-49,2025,415,personer,ssb_07459,ekte
5026,50-66,2025,494,personer,ssb_07459,ekte
5026,67-79,2025,355,personer,ssb_07459,ekte
5026,80-89,2025,165,personer,ssb_07459,ekte
5026,90+,2025,16,personer,ssb_07459,ekte
5026,alle,2025,2048,personer,ssb_07459,ekte
5027,0-17,2025,1278,personer,ssb_07459,ekte
5027,18-29,2025,808,personer,ssb_07459,ekte
5027,30-49,2025,1470,personer,ssb_07459,ekte
5027,50-66,2025,1392,personer,ssb_07459,ekte
5027,67-79,2025,817,personer,ssb_07459,ekte
5027,80-89,2025,304,personer,ssb_07459,ekte
5027,90+,2025,72,personer,ssb_07459,ekte
5027,alle,2025,6141,personer,ssb_07459,ekte
5028,0-17,2025,3883,personer,ssb_07459,ekte
5028,18-29,2025,2509,personer,ssb_07459,ekte
5028,30-49,2025,4738,personer,ssb_07459,ekte
5028,50-66,2025,3785,personer,ssb_07459,ekte
5028,67-79,2025,2001,personer,ssb_07459,ekte
5028,80-89,2025,737,personer,ssb_07459,ekte
5028,90+,2025,159,personer,ssb_07459,ekte
5028,alle,2025,17812,personer,ssb_07459,ekte
5029,0-17,2025,2084,personer,ssb_07459,ekte
5029,18-29,2025,1048,personer,ssb_07459,ekte
5029,30-49,2025,2364,personer,ssb_07459,ekte
5029,50-66,2025,1774,personer,ssb_07459,ekte
5029,67-79,2025,906,personer,ssb_07459,ekte
5029,80-89,2025,287,personer,ssb_07459,ekte
5029,90+,2025,58,personer,ssb_07459,ekte
5029,alle,2025,8521,personer,ssb_07459,ekte
5031,0-17,2025,3517,personer,ssb_07459,ekte
5031,18-29,2025,1958,personer,ssb_07459,ekte
5031,30-49,2025,4178,personer,ssb_07459,ekte
5031,50-66,2025,3312,personer,ssb_07459,ekte
5031,67-79,2025,1474,personer,ssb_07459,ekte
5031,80-89,2025,497,personer,ssb_07459,ekte
5031,90+,2025,87,personer,ssb_07459,ekte
5031,alle,2025,15023,personer,ssb_07459,ekte
5032,0-17,2025,803,personer,ssb_07459,ekte
5032,18-29,2025,528,personer,ssb_07459,ekte
5032,30-49,2025,974,personer,ssb_07459,ekte
5032,50-66,2025,993,personer,ssb_07459,ekte
5032,67-79,2025,622,personer,ssb_07459,ekte
5032,80-89,2025,253,personer,ssb_07459,ekte
5032,90+,2025,60,personer,ssb_07459,ekte
5032,alle,2025,4233,personer,ssb_07459,ekte
5033,0-17,2025,126,personer,ssb_07459,ekte
5033,18-29,2025,75,personer,ssb_07459,ekte
5033,30-49,2025,158,personer,ssb_07459,ekte
5033,50-66,2025,212,personer,ssb_07459,ekte
5033,67-79,2025,130,personer,ssb_07459,ekte
5033,80-89,2025,71,personer,ssb_07459,ekte
5033,90+,2025,14,personer,ssb_07459,ekte
5033,alle,2025,786,personer,ssb_07459,ekte
5034,0-17,2025,457,personer,ssb_07459,ekte
5034,18-29,2025,307,personer,ssb_07459,ekte
5034,30-49,2025,561,personer,ssb_07459,ekte
5034,50-66,2025,585,personer,ssb_07459,ekte
5034,67-79,2025,401,personer,ssb_07459,ekte
5034,80-89,2025,130,personer,ssb_07459,ekte
5034,90+,2025,31,personer,ssb_07459,ekte
5034,alle,2025,2472,personer,ssb_07459,ekte
5035,0-17,2025,5209,personer,ssb_07459,ekte
5035,18-29,2025,3474,personer,ssb_07459,ekte
5035,30-49,2025,6061,personer,ssb_07459,ekte
5035,50-66,2025,5606,personer,ssb_07459,ekte
5035,67-79,2025,3243,personer,ssb_07459,ekte
5035,80-89,2025,1158,personer,ssb_07459,ekte
5035,90+,2025,176,personer,ssb_07459,ekte
5035,alle,2025,24927,personer,ssb_07459,ekte
5036,0-17,2025,495,personer,ssb_07459,ekte
5036,18-29,2025,350,personer,ssb_07459,ekte
5036,30-49,2025,567,personer,ssb_07459,ekte
5036,50-66,2025,667,personer,ssb_07459,ekte
5036,67-79,2025,405,personer,ssb_07459,ekte
5036,80-89,2025,139,personer,ssb_07459,ekte
5036,90+,2025,38,personer,ssb_07459,ekte
5036,alle,2025,2661,personer,ssb_07459,ekte
5037,0-17,2025,4325,personer,ssb_07459,ekte
5037,18-29,2025,3080,personer,ssb_07459,ekte
5037,30-49,2025,4957,personer,ssb_07459,ekte
5037,50-66,2025,4418,personer,ssb_07459,ekte
5037,67-79,2025,2806,personer,ssb_07459,ekte
5037,80-89,2025,949,personer,ssb_07459,ekte
5037,90+,2025,197,personer,ssb_07459,ekte
5037,alle,2025,20732,personer,ssb_07459,ekte
5038,0-17,2025,3013,personer,ssb_07459,ekte
5038,18-29,2025,2214,personer,ssb_07459,ekte
5038,30-49,2025,3688,personer,ssb_07459,ekte
5038,50-66,2025,3430,personer,ssb_07459,ekte
5038,67-79,2025,2220,personer,ssb_07459,ekte
5038,80-89,2025,726,personer,ssb_07459,ekte
5038,90+,2025,121,personer,ssb_07459,ekte
5038,alle,2025,15412,personer,ssb_07459,ekte
5041,0-17,2025,423,personer,ssb_07459,ekte
5041,18-29,2025,283,personer,ssb_07459,ekte
5041,30-49,2025,445,personer,ssb_07459,ekte
5041,50-66,2025,516,personer,ssb_07459,ekte
5041,67-79,2025,299,personer,ssb_07459,ekte
5041,80-89,2025,147,personer,ssb_07459,ekte
5041,90+,2025,25,personer,ssb_07459,ekte
5041,alle,2025,2138,personer,ssb_07459,ekte
5042,0-17,2025,225,personer,ssb_07459,ekte
5042,18-29,2025,170,personer,ssb_07459,ekte
5042,30-49,2025,259,personer,ssb_07459,ekte
5042,50-66,2025,320,personer,ssb_07459,ekte
5042,67-79,2025,240,personer,ssb_07459,ekte
5042,80-89,2025,85,personer,ssb_07459,ekte
5042,90+,2025,17,personer,ssb_07459,ekte
5042,alle,2025,1316,personer,ssb_07459,ekte
5043,0-17,2025,81,personer,ssb_07459,ekte
5043,18-29,2025,47,personer,ssb_07459,ekte
5043,30-49,2025,90,personer,ssb_07459,ekte
5043,50-66,2025,100,personer,ssb_07459,ekte
5043,67-79,2025,86,personer,ssb_07459,ekte
5043,80-89,2025,33,personer,ssb_07459,ekte
5043,90+,2025,6,personer,ssb_07459,ekte
5043,alle,2025,443,personer,ssb_07459,ekte
5044,0-17,2025,145,personer,ssb_07459,ekte
5044,18-29,2025,97,personer,ssb_07459,ekte
5044,30-49,2025,154,personer,ssb_07459,ekte
5044,50-66,2025,217,personer,ssb_07459,ekte
5044,67-79,2025,128,personer,ssb_07459,ekte
5044,80-89,2025,60,personer,ssb_07459,ekte
5044,90+,2025,10,personer,ssb_07459,ekte
5044,alle,2025,811,personer,ssb_07459,ekte
5045,0-17,2025,447,personer,ssb_07459,ekte
5045,18-29,2025,279,personer,ssb_07459,ekte
5045,30-49,2025,494,personer,ssb_07459,ekte
5045,50-66,2025,538,personer,ssb_07459,ekte
5045,67-79,2025,365,personer,ssb_07459,ekte
5045,80-89,2025,150,personer,ssb_07459,ekte
5045,90+,2025,41,personer,ssb_07459,ekte
5045,alle,2025,2314,personer,ssb_07459,ekte
5046,0-17,2025,240,personer,ssb_07459,ekte
5046,18-29,2025,168,personer,ssb_07459,ekte
5046,30-49,2025,251,personer,ssb_07459,ekte
5046,50-66,2025,267,personer,ssb_07459,ekte
5046,67-79,2025,217,personer,ssb_07459,ekte
5046,80-89,2025,78,personer,ssb_07459,ekte
5046,90+,2025,14,personer,ssb_07459,ekte
5046,alle,2025,1235,personer,ssb_07459,ekte
5047,0-17,2025,925,personer,ssb_07459,ekte
5047,18-29,2025,522,personer,ssb_07459,ekte
5047,30-49,2025,998,personer,ssb_07459,ekte
5047,50-66,2025,820,personer,ssb_07459,ekte
5047,67-79,2025,487,personer,ssb_07459,ekte
5047,80-89,2025,160,personer,ssb_07459,ekte
5047,90+,2025,34,personer,ssb_07459,ekte
5047,alle,2025,3946,personer,ssb_07459,ekte
5049,0-17,2025,183,personer,ssb_07459,ekte
5049,18-29,2025,145,personer,ssb_07459,ekte
5049,30-49,2025,230,personer,ssb_07459,ekte
5049,50-66,2025,279,personer,ssb_07459,ekte
5049,67-79,2025,200,personer,ssb_07459,ekte
5049,80-89,2025,72,personer,ssb_07459,ekte
5049,90+,2025,12,personer,ssb_07459,ekte
5049,alle,2025,1121,personer,ssb_07459,ekte
5052,0-17,2025,108,personer,ssb_07459,ekte
5052,18-29,2025,60,personer,ssb_07459,ekte
5052,30-49,2025,110,personer,ssb_07459,ekte
5052,50-66,2025,149,personer,ssb_07459,ekte
5052,67-79,2025,119,personer,ssb_07459,ekte
5052,80-89,2025,44,personer,ssb_07459,ekte
5052,90+,2025,3,personer,ssb_07459,ekte
5052,alle,2025,593,personer,ssb_07459,ekte
5053,0-17,2025,1467,personer,ssb_07459,ekte
5053,18-29,2025,901,personer,ssb_07459,ekte
5053,30-49,2025,1645,personer,ssb_07459,ekte
5053,50-66,2025,1551,personer,ssb_07459,ekte
5053,67-79,2025,1063,personer,ssb_07459,ekte
5053,80-89,2025,345,personer,ssb_07459,ekte
5053,90+,2025,59,personer,ssb_07459,ekte
5053,alle,2025,7031,personer,ssb_07459,ekte
5054,0-17,2025,1932,personer,ssb_07459,ekte
5054,18-29,2025,1278,personer,ssb_07459,ekte
5054,30-49,2025,2204,personer,ssb_07459,ekte
5054,50-66,2025,2364,personer,ssb_07459,ekte
5054,67-79,2025,1599,personer,ssb_07459,ekte
5054,80-89,2025,561,personer,ssb_07459,ekte
5054,90+,2025,104,personer,ssb_07459,ekte
5054,alle,2025,10042,personer,ssb_07459,ekte
5055,0-17,2025,1154,personer,ssb_07459,ekte
5055,18-29,2025,804,personer,ssb_07459,ekte
5055,30-49,2025,1353,personer,ssb_07459,ekte
5055,50-66,2025,1408,personer,ssb_07459,ekte
5055,67-79,2025,979,personer,ssb_07459,ekte
5055,80-89,2025,373,personer,ssb_07459,ekte
5055,90+,2025,63,personer,ssb_07459,ekte
5055,alle,2025,6134,personer,ssb_07459,ekte
5056,0-17,2025,994,personer,ssb_07459,ekte
5056,18-29,2025,776,personer,ssb_07459,ekte
5056,30-49,2025,1454,personer,ssb_07459,ekte
5056,50-66,2025,1203,personer,ssb_07459,ekte
5056,67-79,2025,697,personer,ssb_07459,ekte
5056,80-89,2025,241,personer,ssb_07459,ekte
5056,90+,2025,49,personer,ssb_07459,ekte
5056,alle,2025,5414,personer,ssb_07459,ekte
5057,0-17,2025,2132,personer,ssb_07459,ekte
5057,18-29,2025,1556,personer,ssb_07459,ekte
5057,30-49,2025,2489,personer,ssb_07459,ekte
5057,50-66,2025,2326,personer,ssb_07459,ekte
5057,67-79,2025,1436,personer,ssb_07459,ekte
5057,80-89,2025,571,personer,ssb_07459,ekte
5057,90+,2025,117,personer,ssb_07459,ekte
5057,alle,2025,10627,personer,ssb_07459,ekte
5058,0-17,2025,825,personer,ssb_07459,ekte
5058,18-29,2025,547,personer,ssb_07459,ekte
5058,30-49,2025,890,personer,ssb_07459,ekte
5058,50-66,2025,1062,personer,ssb_07459,ekte
5058,67-79,2025,696,personer,ssb_07459,ekte
5058,80-89,2025,268,personer,ssb_07459,ekte
5058,90+,2025,54,personer,ssb_07459,ekte
5058,alle,2025,4342,personer,ssb_07459,ekte
5059,0-17,2025,3704,personer,ssb_07459,ekte
5059,18-29,2025,2392,personer,ssb_07459,ekte
5059,30-49,2025,4572,personer,ssb_07459,ekte
5059,50-66,2025,4300,personer,ssb_07459,ekte
5059,67-79,2025,2752,personer,ssb_07459,ekte
5059,80-89,2025,891,personer,ssb_07459,ekte
5059,90+,2025,187,personer,ssb_07459,ekte
5059,alle,2025,18798,personer,ssb_07459,ekte
5060,0-17,2025,2150,personer,ssb_07459,ekte
5060,18-29,2025,1427,personer,ssb_07459,ekte
5060,30-49,2025,2365,personer,ssb_07459,ekte
5060,50-66,2025,2222,personer,ssb_07459,ekte
5060,67-79,2025,1212,personer,ssb_07459,ekte
5060,80-89,2025,449,personer,ssb_07459,ekte
5060,90+,2025,96,personer,ssb_07459,ekte
5060,alle,2025,9921,personer,ssb_07459,ekte
5061,0-17,2025,360,personer,ssb_07459,ekte
5061,18-29,2025,232,personer,ssb_07459,ekte
5061,30-49,2025,409,personer,ssb_07459,ekte
5061,50-66,2025,469,personer,ssb_07459,ekte
5061,67-79,2025,315,personer,ssb_07459,ekte
5061,80-89,2025,119,personer,ssb_07459,ekte
5061,90+,2025,33,personer,ssb_07459,ekte
5061,alle,2025,1937,personer,ssb_07459,ekte
1804,0-17,2025,10505,personer,ssb_07459,ekte
1804,18-29,2025,8396,personer,ssb_07459,ekte
1804,30-49,2025,14763,personer,ssb_07459,ekte
1804,50-66,2025,11398,personer,ssb_07459,ekte
1804,67-79,2025,6117,personer,ssb_07459,ekte
1804,80-89,2025,2129,personer,ssb_07459,ekte
1804,90+,2025,417,personer,ssb_07459,ekte
1804,alle,2025,53725,personer,ssb_07459,ekte
1806,0-17,2025,3895,personer,ssb_07459,ekte
1806,18-29,2025,3005,personer,ssb_07459,ekte
1806,30-49,2025,5220,personer,ssb_07459,ekte
1806,50-66,2025,4905,personer,ssb_07459,ekte
1806,67-79,2025,3249,personer,ssb_07459,ekte
1806,80-89,2025,1085,personer,ssb_07459,ekte
1806,90+,2025,232,personer,ssb_07459,ekte
1806,alle,2025,21591,personer,ssb_07459,ekte
1811,0-17,2025,254,personer,ssb_07459,ekte
1811,18-29,2025,136,personer,ssb_07459,ekte
1811,30-49,2025,263,personer,ssb_07459,ekte
1811,50-66,2025,322,personer,ssb_07459,ekte
1811,67-79,2025,281,personer,ssb_07459,ekte
1811,80-89,2025,103,personer,ssb_07459,ekte
1811,90+,2025,15,personer,ssb_07459,ekte
1811,alle,2025,1374,personer,ssb_07459,ekte
1812,0-17,2025,362,personer,ssb_07459,ekte
1812,18-29,2025,247,personer,ssb_07459,ekte
1812,30-49,2025,437,personer,ssb_07459,ekte
1812,50-66,2025,493,personer,ssb_07459,ekte
1812,67-79,2025,304,personer,ssb_07459,ekte
1812,80-89,2025,113,personer,ssb_07459,ekte
1812,90+,2025,23,personer,ssb_07459,ekte
1812,alle,2025,1979,personer,ssb_07459,ekte
1813,0-17,2025,1564,personer,ssb_07459,ekte
1813,18-29,2025,1020,personer,ssb_07459,ekte
1813,30-49,2025,1871,personer,ssb_07459,ekte
1813,50-66,2025,1895,personer,ssb_07459,ekte
1813,67-79,2025,1040,personer,ssb_07459,ekte
1813,80-89,2025,374,personer,ssb_07459,ekte
1813,90+,2025,74,personer,ssb_07459,ekte
1813,alle,2025,7838,personer,ssb_07459,ekte
1815,0-17,2025,196,personer,ssb_07459,ekte
1815,18-29,2025,157,personer,ssb_07459,ekte
1815,30-49,2025,224,personer,ssb_07459,ekte
1815,50-66,2025,324,personer,ssb_07459,ekte
1815,67-79,2025,214,personer,ssb_07459,ekte
1815,80-89,2025,79,personer,ssb_07459,ekte
1815,90+,2025,13,personer,ssb_07459,ekte
1815,alle,2025,1207,personer,ssb_07459,ekte
1816,0-17,2025,86,personer,ssb_07459,ekte
1816,18-29,2025,61,personer,ssb_07459,ekte
1816,30-49,2025,81,personer,ssb_07459,ekte
1816,50-66,2025,105,personer,ssb_07459,ekte
1816,67-79,2025,103,personer,ssb_07459,ekte
1816,80-89,2025,27,personer,ssb_07459,ekte
1816,90+,2025,7,personer,ssb_07459,ekte
1816,alle,2025,470,personer,ssb_07459,ekte
1818,0-17,2025,360,personer,ssb_07459,ekte
1818,18-29,2025,197,personer,ssb_07459,ekte
1818,30-49,2025,488,personer,ssb_07459,ekte
1818,50-66,2025,449,personer,ssb_07459,ekte
1818,67-79,2025,270,personer,ssb_07459,ekte
1818,80-89,2025,102,personer,ssb_07459,ekte
1818,90+,2025,22,personer,ssb_07459,ekte
1818,alle,2025,1888,personer,ssb_07459,ekte
1820,0-17,2025,1399,personer,ssb_07459,ekte
1820,18-29,2025,1005,personer,ssb_07459,ekte
1820,30-49,2025,1799,personer,ssb_07459,ekte
1820,50-66,2025,1723,personer,ssb_07459,ekte
1820,67-79,2025,1102,personer,ssb_07459,ekte
1820,80-89,2025,369,personer,ssb_07459,ekte
1820,90+,2025,68,personer,ssb_07459,ekte
1820,alle,2025,7465,personer,ssb_07459,ekte
1822,0-17,2025,542,personer,ssb_07459,ekte
1822,18-29,2025,222,personer,ssb_07459,ekte
1822,30-49,2025,590,personer,ssb_07459,ekte
1822,50-66,2025,526,personer,ssb_07459,ekte
1822,67-79,2025,352,personer,ssb_07459,ekte
1822,80-89,2025,94,personer,ssb_07459,ekte
1822,90+,2025,28,personer,ssb_07459,ekte
1822,alle,2025,2354,personer,ssb_07459,ekte
1824,0-17,2025,2505,personer,ssb_07459,ekte
1824,18-29,2025,1879,personer,ssb_07459,ekte
1824,30-49,2025,3186,personer,ssb_07459,ekte
1824,50-66,2025,3153,personer,ssb_07459,ekte
1824,67-79,2025,1867,personer,ssb_07459,ekte
1824,80-89,2025,733,personer,ssb_07459,ekte
1824,90+,2025,152,personer,ssb_07459,ekte
1824,alle,2025,13475,personer,ssb_07459,ekte
1825,0-17,2025,227,personer,ssb_07459,ekte
1825,18-29,2025,189,personer,ssb_07459,ekte
1825,30-49,2025,300,personer,ssb_07459,ekte
1825,50-66,2025,357,personer,ssb_07459,ekte
1825,67-79,2025,224,personer,ssb_07459,ekte
1825,80-89,2025,116,personer,ssb_07459,ekte
1825,90+,2025,17,personer,ssb_07459,ekte
1825,alle,2025,1430,personer,ssb_07459,ekte
1826,0-17,2025,208,personer,ssb_07459,ekte
1826,18-29,2025,165,personer,ssb_07459,ekte
1826,30-49,2025,241,personer,ssb_07459,ekte
1826,50-66,2025,323,personer,ssb_07459,ekte
1826,67-79,2025,226,personer,ssb_07459,ekte
1826,80-89,2025,95,personer,ssb_07459,ekte
1826,90+,2025,16,personer,ssb_07459,ekte
1826,alle,2025,1274,personer,ssb_07459,ekte
1827,0-17,2025,237,personer,ssb_07459,ekte
1827,18-29,2025,200,personer,ssb_07459,ekte
1827,30-49,2025,290,personer,ssb_07459,ekte
1827,50-66,2025,373,personer,ssb_07459,ekte
1827,67-79,2025,261,personer,ssb_07459,ekte
1827,80-89,2025,77,personer,ssb_07459,ekte
1827,90+,2025,9,personer,ssb_07459,ekte
1827,alle,2025,1447,personer,ssb_07459,ekte
1828,0-17,2025,336,personer,ssb_07459,ekte
1828,18-29,2025,207,personer,ssb_07459,ekte
1828,30-49,2025,455,personer,ssb_07459,ekte
1828,50-66,2025,414,personer,ssb_07459,ekte
1828,67-79,2025,252,personer,ssb_07459,ekte
1828,80-89,2025,89,personer,ssb_07459,ekte
1828,90+,2025,17,personer,ssb_07459,ekte
1828,alle,2025,1770,personer,ssb_07459,ekte
1832,0-17,2025,831,personer,ssb_07459,ekte
1832,18-29,2025,558,personer,ssb_07459,ekte
1832,30-49,2025,1035,personer,ssb_07459,ekte
1832,50-66,2025,1037,personer,ssb_07459,ekte
1832,67-79,2025,677,personer,ssb_07459,ekte
1832,80-89,2025,274,personer,ssb_07459,ekte
1832,90+,2025,73,personer,ssb_07459,ekte
1832,alle,2025,4485,personer,ssb_07459,ekte
1833,0-17,2025,4837,personer,ssb_07459,ekte
1833,18-29,2025,3669,personer,ssb_07459,ekte
1833,30-49,2025,6335,personer,ssb_07459,ekte
1833,50-66,2025,5994,personer,ssb_07459,ekte
1833,67-79,2025,3524,personer,ssb_07459,ekte
1833,80-89,2025,1293,personer,ssb_07459,ekte
1833,90+,2025,275,personer,ssb_07459,ekte
1833,alle,2025,25927,personer,ssb_07459,ekte
1834,0-17,2025,336,personer,ssb_07459,ekte
1834,18-29,2025,230,personer,ssb_07459,ekte
1834,30-49,2025,479,personer,ssb_07459,ekte
1834,50-66,2025,451,personer,ssb_07459,ekte
1834,67-79,2025,292,personer,ssb_07459,ekte
1834,80-89,2025,126,personer,ssb_07459,ekte
1834,90+,2025,34,personer,ssb_07459,ekte
1834,alle,2025,1948,personer,ssb_07459,ekte
1835,0-17,2025,70,personer,ssb_07459,ekte
1835,18-29,2025,77,personer,ssb_07459,ekte
1835,30-49,2025,128,personer,ssb_07459,ekte
1835,50-66,2025,113,personer,ssb_07459,ekte
1835,67-79,2025,56,personer,ssb_07459,ekte
1835,80-89,2025,17,personer,ssb_07459,ekte
1835,90+,2025,2,personer,ssb_07459,ekte
1835,alle,2025,463,personer,ssb_07459,ekte
1836,0-17,2025,223,personer,ssb_07459,ekte
1836,18-29,2025,147,personer,ssb_07459,ekte
1836,30-49,2025,239,personer,ssb_07459,ekte
1836,50-66,2025,280,personer,ssb_07459,ekte
1836,67-79,2025,194,personer,ssb_07459,ekte
1836,80-89,2025,65,personer,ssb_07459,ekte
1836,90+,2025,12,personer,ssb_07459,ekte
1836,alle,2025,1160,personer,ssb_07459,ekte
1837,0-17,2025,1180,personer,ssb_07459,ekte
1837,18-29,2025,770,personer,ssb_07459,ekte
1837,30-49,2025,1367,personer,ssb_07459,ekte
1837,50-66,2025,1456,personer,ssb_07459,ekte
1837,67-79,2025,926,personer,ssb_07459,ekte
1837,80-89,2025,326,personer,ssb_07459,ekte
1837,90+,2025,79,personer,ssb_07459,ekte
1837,alle,2025,6104,personer,ssb_07459,ekte
1838,0-17,2025,312,personer,ssb_07459,ekte
1838,18-29,2025,252,personer,ssb_07459,ekte
1838,30-49,2025,425,personer,ssb_07459,ekte
1838,50-66,2025,494,personer,ssb_07459,ekte
1838,67-79,2025,391,personer,ssb_07459,ekte
1838,80-89,2025,107,personer,ssb_07459,ekte
1838,90+,2025,22,personer,ssb_07459,ekte
1838,alle,2025,2003,personer,ssb_07459,ekte
1839,0-17,2025,163,personer,ssb_07459,ekte
1839,18-29,2025,109,personer,ssb_07459,ekte
1839,30-49,2025,221,personer,ssb_07459,ekte
1839,50-66,2025,256,personer,ssb_07459,ekte
1839,67-79,2025,205,personer,ssb_07459,ekte
1839,80-89,2025,83,personer,ssb_07459,ekte
1839,90+,2025,22,personer,ssb_07459,ekte
1839,alle,2025,1059,personer,ssb_07459,ekte
1840,0-17,2025,930,personer,ssb_07459,ekte
1840,18-29,2025,561,personer,ssb_07459,ekte
1840,30-49,2025,1104,personer,ssb_07459,ekte
1840,50-66,2025,1114,personer,ssb_07459,ekte
1840,67-79,2025,801,personer,ssb_07459,ekte
1840,80-89,2025,266,personer,ssb_07459,ekte
1840,90+,2025,46,personer,ssb_07459,ekte
1840,alle,2025,4822,personer,ssb_07459,ekte
1841,0-17,2025,1739,personer,ssb_07459,ekte
1841,18-29,2025,1301,personer,ssb_07459,ekte
1841,30-49,2025,2335,personer,ssb_07459,ekte
1841,50-66,2025,2253,personer,ssb_07459,ekte
1841,67-79,2025,1534,personer,ssb_07459,ekte
1841,80-89,2025,550,personer,ssb_07459,ekte
1841,90+,2025,93,personer,ssb_07459,ekte
1841,alle,2025,9805,personer,ssb_07459,ekte
1845,0-17,2025,294,personer,ssb_07459,ekte
1845,18-29,2025,236,personer,ssb_07459,ekte
1845,30-49,2025,364,personer,ssb_07459,ekte
1845,50-66,2025,474,personer,ssb_07459,ekte
1845,67-79,2025,341,personer,ssb_07459,ekte
1845,80-89,2025,118,personer,ssb_07459,ekte
1845,90+,2025,24,personer,ssb_07459,ekte
1845,alle,2025,1851,personer,ssb_07459,ekte
1848,0-17,2025,473,personer,ssb_07459,ekte
1848,18-29,2025,312,personer,ssb_07459,ekte
1848,30-49,2025,629,personer,ssb_07459,ekte
1848,50-66,2025,618,personer,ssb_07459,ekte
1848,67-79,2025,459,personer,ssb_07459,ekte
1848,80-89,2025,149,personer,ssb_07459,ekte
1848,90+,2025,22,personer,ssb_07459,ekte
1848,alle,2025,2662,personer,ssb_07459,ekte
1851,0-17,2025,326,personer,ssb_07459,ekte
1851,18-29,2025,228,personer,ssb_07459,ekte
1851,30-49,2025,371,personer,ssb_07459,ekte
1851,50-66,2025,547,personer,ssb_07459,ekte
1851,67-79,2025,393,personer,ssb_07459,ekte
1851,80-89,2025,173,personer,ssb_07459,ekte
1851,90+,2025,29,personer,ssb_07459,ekte
1851,alle,2025,2067,personer,ssb_07459,ekte
1853,0-17,2025,175,personer,ssb_07459,ekte
1853,18-29,2025,220,personer,ssb_07459,ekte
1853,30-49,2025,269,personer,ssb_07459,ekte
1853,50-66,2025,326,personer,ssb_07459,ekte
1853,67-79,2025,264,personer,ssb_07459,ekte
1853,80-89,2025,92,personer,ssb_07459,ekte
1853,90+,2025,16,personer,ssb_07459,ekte
1853,alle,2025,1362,personer,ssb_07459,ekte
1856,0-17,2025,70,personer,ssb_07459,ekte
1856,18-29,2025,45,personer,ssb_07459,ekte
1856,30-49,2025,93,personer,ssb_07459,ekte
1856,50-66,2025,140,personer,ssb_07459,ekte
1856,67-79,2025,80,personer,ssb_07459,ekte
1856,80-89,2025,21,personer,ssb_07459,ekte
1856,90+,2025,9,personer,ssb_07459,ekte
1856,alle,2025,458,personer,ssb_07459,ekte
1857,0-17,2025,117,personer,ssb_07459,ekte
1857,18-29,2025,77,personer,ssb_07459,ekte
1857,30-49,2025,157,personer,ssb_07459,ekte
1857,50-66,2025,176,personer,ssb_07459,ekte
1857,67-79,2025,102,personer,ssb_07459,ekte
1857,80-89,2025,43,personer,ssb_07459,ekte
1857,90+,2025,5,personer,ssb_07459,ekte
1857,alle,2025,677,personer,ssb_07459,ekte
1859,0-17,2025,191,personer,ssb_07459,ekte
1859,18-29,2025,161,personer,ssb_07459,ekte
1859,30-49,2025,309,personer,ssb_07459,ekte
1859,50-66,2025,312,personer,ssb_07459,ekte
1859,67-79,2025,212,personer,ssb_07459,ekte
1859,80-89,2025,65,personer,ssb_07459,ekte
1859,90+,2025,16,personer,ssb_07459,ekte
1859,alle,2025,1266,personer,ssb_07459,ekte
1860,0-17,2025,2357,personer,ssb_07459,ekte
1860,18-29,2025,1697,personer,ssb_07459,ekte
1860,30-49,2025,2838,personer,ssb_07459,ekte
1860,50-66,2025,2500,personer,ssb_07459,ekte
1860,67-79,2025,1574,personer,ssb_07459,ekte
1860,80-89,2025,505,personer,ssb_07459,ekte
1860,90+,2025,111,personer,ssb_07459,ekte
1860,alle,2025,11582,personer,ssb_07459,ekte
1865,0-17,2025,1827,personer,ssb_07459,ekte
1865,18-29,2025,1371,personer,ssb_07459,ekte
1865,30-49,2025,2612,personer,ssb_07459,ekte
1865,50-66,2025,2145,personer,ssb_07459,ekte
1865,67-79,2025,1403,personer,ssb_07459,ekte
1865,80-89,2025,438,personer,ssb_07459,ekte
1865,90+,2025,75,personer,ssb_07459,ekte
1865,alle,2025,9871,personer,ssb_07459,ekte
1866,0-17,2025,1595,personer,ssb_07459,ekte
1866,18-29,2025,1093,personer,ssb_07459,ekte
1866,30-49,2025,2005,personer,ssb_07459,ekte
1866,50-66,2025,1922,personer,ssb_07459,ekte
