region_id,region_navn,region_type,tjenesteomrade,aldersgruppe,diagnose_kode,diagnose_navn,metric,period,value,unit,source_id,quality
33,Buskerud,fylke,SOM,alle,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VI,(G00-G99) Sykdommer i nervesystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VI,(G00-G99) Sykdommer i nervesystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VI,(G00-G99) Sykdommer i nervesystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VI,(G00-G99) Sykdommer i nervesystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,X,(J00-J99) Sykdommer i åndedrettssystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,X,(J00-J99) Sykdommer i åndedrettssystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XI,(K00-K93) Sykdommer i fordøyelsessystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XI,(K00-K93) Sykdommer i fordøyelsessystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XII,(L00-L99) Sykdommer i hud og underhud,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XII,(L00-L99) Sykdommer i hud og underhud,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XII,(L00-L99) Sykdommer i hud og underhud,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XII,(L00-L99) Sykdommer i hud og underhud,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XV,"(O00-O99) Svangerskap, fødsel og barseltid",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XV,"(O00-O99) Svangerskap, fødsel og barseltid",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,alle,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,_T,I alt,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,_T,I alt,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,_T,I alt,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,_T,I alt,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,II,(C00-D48) Svulster,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,II,(C00-D48) Svulster,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,II,(C00-D48) Svulster,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,II,(C00-D48) Svulster,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VI,(G00-G99) Sykdommer i nervesystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VI,(G00-G99) Sykdommer i nervesystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VI,(G00-G99) Sykdommer i nervesystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VI,(G00-G99) Sykdommer i nervesystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VII,(H00-H59) Sykdommer i øyet og øyets omgivelser,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,VIII,(H60-H95) Sykdommer i øre og ørebensknute (processus mastoideus),oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,X,(J00-J99) Sykdommer i åndedrettssystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,X,(J00-J99) Sykdommer i åndedrettssystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,X,(J00-J99) Sykdommer i åndedrettssystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XI,(K00-K93) Sykdommer i fordøyelsessystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XI,(K00-K93) Sykdommer i fordøyelsessystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XI,(K00-K93) Sykdommer i fordøyelsessystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XII,(L00-L99) Sykdommer i hud og underhud,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XII,(L00-L99) Sykdommer i hud og underhud,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XII,(L00-L99) Sykdommer i hud og underhud,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XII,(L00-L99) Sykdommer i hud og underhud,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIII,(M00-M99) Sykdommer i muskel-skjelettsystemet og bindevev,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIV,(N00-N99) Sykdommer i urin- og kjønnsorganer,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XIX,"(S00-T98) Skader, forgiftninger og visse andre konsekvenser av ytre årsaker",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XV,"(O00-O99) Svangerskap, fødsel og barseltid",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XV,"(O00-O99) Svangerskap, fødsel og barseltid",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XV,"(O00-O99) Svangerskap, fødsel og barseltid",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVI,(P00-P96) Visse tilstander som oppstår i perinatalperioden,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVII,"(Q00-Q99) Medfødte misdannelser, deformiteter og kromosomavvik",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XVIII,"(R00-R99) Symptomer, tegn, unormale kliniske funn og laboratoriefunn, ikke klassifisert annet sted",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,0-17,XXI,(Z00-Z99) Faktorer som har betydning for helsetilstand og kontakt med helsetjenesten,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,_T,I alt,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,_T,I alt,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,_T,I alt,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,_T,I alt,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,I,(A00-B99) Visse infeksjonssykdommer og parasittsykdommer,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,II,(C00-D48) Svulster,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,II,(C00-D48) Svulster,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,II,(C00-D48) Svulster,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,II,(C00-D48) Svulster,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,III,(D50-D89) Sykdommer i blod og bloddannende organer og visse tilstander som angår immunsystemet,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,IV,"(E00-E90) Endokrine sykdommer, ernæringssykdommer og metabolske forstyrrelser",oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,pasienter_dogn,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,dognopphold,2023,0,antall,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,V,(F00-F99) Psykiske lidelser og atferdsforstyrrelser,oppholdsdogn,2023,0,dogn,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter,2023,0,personer,ssb_14824,ekte
33,Buskerud,fylke,SOM,18-29,IX,(I00-I99) Sykdommer i sirkulasjonssystemet,pasienter_dogn,2023,0,personer,ssb_14824,ekte
